booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
BKRBPHH-mip0-0012-o4ti,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,Hyderabad,Telangana,500034,India,Leisure,6,3,3,7,2040-10-16 13:00:00,2040-10-23 10:00:00,No,Car,3080.00,Seasonal,308.00,462.00,3234.00,2,Standard Queen,Corporate Portal,Invoice,sameer.costaBKRBPHH-mip0-0012-o4ti@email.com,Cancelled,1234,Corporate,38,Female
BKRBEHR-ii87-0021-fgrr,Radisson Blu Elizabete Hotel Riga,Riga,Riga,LV-1050,Latvia,Leisure,2,1,1,7,2040-10-18 14:00:00,2040-10-25 10:00:00,No,Bus,1120.00,None,0.00,168.00,1288.00,1,Cabin Suite,Corporate Portal,Invoice,clara.noneBKRBEHR-ii87-0021-fgrr@email.com,Confirmed,123,Regular,23,Female
BKPIBRF-vq2k-0010-dlf4,Park Inn by Radisson Frankfurt Airport,Frankfurt,Hesse,60549,Germany,Leisure,6,4,2,3,2040-10-20 14:00:00,2040-10-23 10:00:00,No,Bus,1200.00,Group,120.00,180.00,1260.00,2,Standard Queen,Walk-in,Credit Card,user domain@example.com,Confirmed,483,Regular,40,Non-binary
BKRBHLI-i1cm-0011-6r80,Radisson Blu Hotel Lagos Ikeja,Ikeja,Lagos State,100271,Nigeria,Leisure,5,3,2,2,2040-10-22 16:00:00,2040-10-24 12:00:00,Yes,Train,720.00,Holiday,72.00,108.00,756.00,2,Family Suite,Website,PayPal,radhika.jungBKRBHLI-i1cm-0011-6r80@email.com,Cancelled,1067,VIP,78,Male
BKPIBR6-0wgn-0020-mnpv,Park Inn by Radisson Budapest,Budapest,Budapest,1138,Hungary,Leisure,2,1,1,2,2040-10-24 15:00:00,2040-10-26 12:00:00,No,Train,500.00,Member,50.00,75.00,525.00,1,Executive King,Walk-in,Cash,victor.tanakaBKPIBR6-0wgn-0020-mnpv@email.com,Cancelled,841,VIP,53,Male
BKPIBRB-usy6-0021-oucf,Park Inn by Radisson Bucharest Hotel & Residence,Bucharest,Bucharest,010131,Romania,Leisure,4,2,2,3,2040-10-26 14:00:00,2040-10-29 10:00:00,No,Train,1500.00,Holiday,150.00,225.00,1575.00,2,Standard Queen,Website,Debit Card,tyler.johnsonBKPIBRB-usy6-0021-oucf@email.com,Pending,1432,VIP,67,Female
BKRBKOC-ysu3-0011-eqgs,Radisson Blu Kochi,Kochi,Kerala,682020,India,Leisure,4,1,3,2,2040-10-28 13:00:00,2040-10-30 11:00:00,No,Train,880.00,Early Bird,88.00,132.00,924.00,2,Ocean View King,Mobile App,Debit Card,vidhi.younisBKRBKOC-ysu3-0011-eqgs@email.com,Cancelled,1532,VIP,78,Non-binary
BKRBHGL-8bjq-0007-6bx5,Radisson Blu Hotel Glasgow,Glasgow,Scotland,G2 8DL,United Kingdom,Business,1,1,0,4,2040-10-30 15:00:00,2040-11-03 10:00:00,Yes,Car,1200.00,Corporate,120.00,180.00,1260.00,1,Deluxe King,Website,Cash,henry.grossBKRBHGL-8bjq-0007-6bx5@email.com,Pending,368,Corporate,28,Female
BKPPCHL-ku9v-0012-8s8t,Park Plaza County Hall London,London,England,SE1 7UT,United Kingdom,Business,1,1,0,6,2040-11-01 15:00:00,2040-11-07 11:00:00,Yes,Train,1800.00,Corporate,180.00,270.00,1890.00,1,Standard Queen,Corporate Portal,Invoice,gaurav.huangBKPPCHL-ku9v-0012-8s8t@email.com,Confirmed,660,Regular,67,Female
BKRBSH2-1nbc-0017-ojx2,Radisson Blu Seaside Hotel Helsinki,Helsinki,Uusimaa,00180,Finland,Leisure,5,4,1,7,2040-11-03 13:00:00,2040-11-10 12:00:00,Yes,Flight,3500.00,Group,350.00,525.00,3675.00,2,Deluxe King,Walk-in,Credit Card,pankaj.maierBKRBSH2-1nbc-0017-ojx2@email.com,Confirmed,416,Regular,49,Male
BKPPCHL-qlry-0013-5ll8,Park Plaza County Hall London,London,England,SE1 7UT,United Kingdom,Leisure,3,1,2,2,2040-11-05 15:00:00,2040-11-07 11:00:00,No,Train,280.00,Early Bird,28.00,42.00,294.00,1,Double Room,Walk-in,Cash,layla.allenBKPPCHL-qlry-0013-5ll8@email.com,Pending,1278,Regular,42,Non-binary
BKPPFAR-jwvp-0010-fuq2,Park Plaza Faridabad,Faridabad,Haryana,121003,India,Leisure,5,4,1,5,2040-11-07 15:00:00,2040-11-12 12:00:00,No,Bus,3000.00,Group,300.00,450.00,3150.00,2,Standard Queen,Travel Agent,Invoice,sneha.hassanBKPPFAR-jwvp-0010-fuq2@email.com,Confirmed,1012,Regular,20,Male
BKRBAHA-ym9c-0020-7k3q,Radisson Blu Astrid Hotel Antwerp,Antwerp,Antwerp,2018,Belgium,Business,3,3,0,4,2040-11-09 16:00:00,2040-11-13 11:00:00,Yes,Car,1120.00,Corporate,112.00,168.00,1176.00,1,Deluxe Queen,Walk-in,Cash,sachin.ivanovaBKRBAHA-ym9c-0020-7k3q@email.com,Cancelled,718,Corporate,42,Male
BKPIB16-ccbm-0015-c8ks,Park Inn by Radisson Clark,Clark,Pampanga,2023,Philippines,Business,1,1,0,7,2040-11-11 15:00:00,2040-11-18 11:00:00,Yes,Car,1120.00,Corporate,112.00,168.00,1176.00,1,Executive Twin,Mobile App,PayPal,vidhi.kimBKPIB16-ccbm-0015-c8ks@email.com,Completed,616,Regular,44,Non-binary
BKPPMAA-rp41-0019-150d,Park Plaza Maastricht,Maastricht,Limburg,6221 EN,Netherlands,Leisure,4,4,0,3,2040-11-13 15:00:00,2040-11-16 10:00:00,No,Train,1500.00,Early Bird,150.00,225.00,1575.00,2,Executive Twin,Travel Agent,Debit Card,naveen.williamsBKPPMAA-rp41-0019-150d@email.com,Completed,1153,Regular,19,Female
BKRBPHH-tcpn-0013-tf1n,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,Hyderabad,Telangana,500034,India,Leisure,4,2,2,1,2040-11-15 16:00:00,2040-11-16 10:00:00,No,Car,600.00,Early Bird,60.00,90.00,630.00,2,Cabin Suite,Mobile App,Credit Card,stella.bernardBKRBPHH-tcpn-0013-tf1n@email.com,Confirmed,330,Corporate,49,Non-binary
BKRBHAM-8hm3-0019-wpja,Radisson Blu Hotel Amritsar,Amritsar,Punjab,143001,India,Leisure,5,2,3,4,2040-11-17 14:00:00,2040-11-21 12:00:00,Yes,Flight,1120.00,Group,112.00,168.00,1176.00,2,Deluxe King,Mobile App,Cash,aurora.kennedyBKRBHAM-8hm3-0019-wpja@email.com,Completed,1329,Regular,68,Female
BKUNKWN-w47n-0141-tjl2,None,Chennai,Tamil Nadu,600016,India,Leisure,5,3,2,5,2040-11-19 14:00:00,2040-11-24 10:00:00,No,Car,1200.00,Holiday,120.00,180.00,1260.00,2,Executive King,Walk-in,Credit Card,bhavna.sokolovBKUNKWN-w47n-0141-tjl2@email.com,Confirmed,1142,Regular,39,Non-binary
BKPIBRB-p3xe-0022-hotm,Park Inn by Radisson Bucharest Hotel & Residence,Bucharest,Bucharest,010131,Romania,Leisure,2,2,0,7,2040-11-21 15:00:00,2040-11-28 10:00:00,No,Bus,1260.00,None,0.00,189.00,1449.00,1,Family Suite,Walk-in,Credit Card,sanjay.yamadaBKPIBRB-p3xe-0022-hotm@email.com,Confirmed,595,VIP,32,Male
BKPPFAR-9og8-0011-3a57,Park Plaza Faridabad,Faridabad,Haryana,121003,India,Leisure,5,3,2,5,2040-11-23 13:00:00,2040-11-28 10:00:00,Yes,Bus,3000.00,Group,300.00,450.00,3150.00,2,Double Room,Website,Invoice,ifunanya.floresBKPPFAR-9og8-0011-3a57@email.com,Cancelled,398,Regular,20,Non-binary
BKRBMHN-4dx7-0012-lxg1,Radisson Blu MBD Hotel Noida,Noida,Uttar Pradesh,201301,India,Leisure,6,3,3,7,2040-11-25 15:00:00,2040-12-02 11:00:00,Yes,Bus,2800.00,Seasonal,280.00,420.00,2940.00,2,Executive King,Travel Agent,Debit Card,ava.sotoBKRBMHN-4dx7-0012-lxg1@email.com,Completed,557,Regular,51,Male
BKRBHNI-bzmt-0017-5uvd,Radisson Blu Hotel Nice,Nice,Provence-Alpes-Cote d'Azur,06200,France,Business,3,3,0,7,2040-11-27 13:00:00,2040-12-04 11:00:00,Yes,Bus,1750.00,Corporate,175.00,262.50,1837.50,1,Executive King,Website,Credit Card,hassan.cruzBKRBHNI-bzmt-0017-5uvd@email.com,Pending,1524,Corporate,59,Female
BKRBRH2-mk2v-0016-1qcq,Radisson Blu Royal Hotel Brussels,Brussels,Brussels-Capital,1000,Belgium,Business,1,1,0,4,2040-11-29 15:00:00,2040-12-03 10:00:00,Yes,Train,720.00,Corporate,72.00,108.00,756.00,1,Cabin Suite,Corporate Portal,Invoice,guest#example.com,Confirmed,118,Corporate,29,Female
BKRBHES-xfdk-0014-ewgz,Radisson Blu Hotel Espoo,Espoo,Uusimaa,02130,Finland,Business,2,2,0,4,2040-12-01 15:00:00,2040-12-05 12:00:00,Yes,Train,800.00,Corporate,80.00,120.00,840.00,1,Ocean View King,Mobile App,PayPal,violet.yoshidaBKRBHES-xfdk-0014-ewgz@email.com,Confirmed,1321,Corporate,53,Non-binary
BKPPLUD-kr7i-0017-ty43,Park Plaza Ludhiana,Ludhiana,Punjab,141001,India,Leisure,5,4,1,3,2040-12-03 13:00:00,2040-12-06 10:00:00,No,Train,1080.00,Group,108.00,162.00,1134.00,2,Standard King,Website,Invoice,anna.sunBKPPLUD-kr7i-0017-ty43@email.com,Completed,205,VIP,65,Male
BKPIBRB-qley-0023-stmp,Park Inn by Radisson Bucharest Hotel & Residence,Bucharest,Bucharest,010131,Romania,Leisure,2,1,1,3,2040-12-05 13:00:00,2040-12-08 12:00:00,No,Car,600.00,Early Bird,60.00,90.00,630.00,1,Standard Queen,Walk-in,Cash,None,Completed,710,VIP,61,Female
BKPIBR9-9nz0-0010-wt7k,Park Inn by Radisson Antwerp Berchem,Antwerp,Antwerp,2600,Belgium,Leisure,6,3,3,5,2040-12-07 15:00:00,2040-12-12 11:00:00,No,Train,1400.00,Holiday,140.00,210.00,1470.00,2,Executive King,Mobile App,Invoice,shreya.meyerBKPIBR9-9nz0-0010-wt7k@email.com,Confirmed,212,Regular,34,Non-binary
BKPPSST-8oqm-0013-w96c,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Business,3,3,0,6,2040-12-09 15:00:00,2040-12-15 10:00:00,Yes,Flight,1800.00,Corporate,180.00,270.00,1890.00,1,Standard King,Website,Invoice,naveen.lawsonBKPPSST-8oqm-0013-w96c@email.com,Cancelled,392,Corporate,76,Non-binary
BKRBSHH-pt6s-0016-sifg,Radisson Blu St Helen's Hotel Dublin,Dublin,County Dublin,A94 V6W3,Ireland,Business,1,1,0,1,2040-12-11 14:00:00,2040-12-12 11:00:00,Yes,Train,280.00,Corporate,28.00,42.00,294.00,1,Executive Twin,Travel Agent,Invoice,nora.fisherBKRBSHH-pt6s-0016-sifg@email.com,Confirmed,1336,Corporate,64,Female
BKPIB11-gsx8-0012-iszx,Park Inn by Radisson Katowice,Katowice,Silesian,40-026,Poland,Business,2,2,0,4,2040-12-13 16:00:00,2040-12-17 10:00:00,Yes,Train,1000.00,Corporate,100.00,150.00,1050.00,1,Executive King,Travel Agent,Credit Card,musa.dasBKPIB11-gsx8-0012-iszx@email.com,Cancelled,589,Corporate,51,Female
BKRBHDM-xg86-0018-bjnl,Radisson Blu Hotel Dubai Media City,Dubai,Dubai,211723,United Arab Emirates,Leisure,4,4,0,2,2040-12-15 16:00:00,2040-12-17 10:00:00,No,Flight,1000.00,Early Bird,100.00,150.00,1050.00,2,Deluxe Queen,Website,Cash,elena.grayBKRBHDM-xg86-0018-bjnl@email.com,Cancelled,1364,VIP,72,Female
BKRBHM2-v1vj-0014-7bb8,Radisson Blu Hotel Malmo,Malmo,Skane,211 35,Sweden,Business,1,1,0,3,2040-12-17 16:00:00,2040-12-20 10:00:00,Yes,Flight,420.00,Corporate,42.00,63.00,441.00,1,Executive Twin,Mobile App,Debit Card,kai.moyoBKRBHM2-v1vj-0014-7bb8@email.com,Confirmed,1015,Regular,20,Male
BKRBKOC-hroi-0012-ygkv,Radisson Blu Kochi,Kochi,Kerala,682020,India,Leisure,4,2,2,2,2040-12-19 14:00:00,2040-12-21 11:00:00,No,Train,560.00,Seasonal,56.00,84.00,588.00,2,Deluxe Queen,Walk-in,Cash,rose.watsonBKRBKOC-hroi-0012-ygkv@email.com,Confirmed,1097,VIP,55,Female
BKRBMIA-6m3t-0015-qcfd,Radisson Blu Mumbai International Airport,Mumbai,Maharashtra,400059,India,Leisure,7,4,3,2,2040-12-21 16:00:00,2040-12-23 10:00:00,No,Bus,1500.00,Holiday,150.00,225.00,1575.00,3,Executive King,Walk-in,Cash,salman.dialloBKRBMIA-6m3t-0015-qcfd@email.com,Pending,161,Regular,37,Male
BKRBWHS-agph-0015-hz2a,Radisson Blu Waterfront Hotel Stockholm,Stockholm,Stockholm County,111 64,Sweden,Leisure,5,2,3,3,2040-12-23 15:00:00,2040-12-26 11:00:00,No,Car,960.00,Seasonal,96.00,144.00,1008.00,2,Standard King,Travel Agent,Debit Card,vivek.ruizBKRBWHS-agph-0015-hz2a@email.com,Cancelled,392,Regular,21,Non-binary
BKRBUPR-sq42-0017-0d2k,Radisson Blu Udaipur Palace Resort and Spa,Udaipur,Rajasthan,313001,India,Leisure,3,1,2,6,2040-12-25 15:00:00,2040-12-31 11:00:00,Yes,Car,1320.00,Early Bird,132.00,198.00,1386.00,1,Executive Twin,Corporate Portal,Invoice,rohit.moyoBKRBUPR-sq42-0017-0d2k@email.com,Pending,381,Corporate,34,Female
BKRBUPR-sq42-0017-0d2k,Radisson Blu Udaipur Palace Resort and Spa,Udaipur,Rajasthan,313001,India,Leisure,3,1,2,6,2040-12-25 15:00:00,2040-12-31 11:00:00,Yes,Car,1320.00,Early Bird,132.00,198.00,1386.00,1,Executive Twin,Corporate Portal,Invoice,rohit.moyoBKRBUPR-sq42-0017-0d2k@email.com,Pending,381,Corporate,34,Female
BKPPSST-odng-0014-j59r,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Leisure,5,2,3,3,2040-12-29 13:00:00,2041-01-01 10:00:00,No,Bus,1320.00,Group,132.00,198.00,1386.00,2,Family Suite,Mobile App,Debit Card,khushi.lawsonBKPPSST-odng-0014-j59r@email.com,Confirmed,1585,Regular,42,Non-binary
BKPPSBA-hui5-0028-ivmh,Park Plaza Sukhumvit Bangkok,Bangkok,Bangkok,10110,Thailand,Leisure,4,4,0,6,2040-12-31 16:00:00,2041-01-06 12:00:00,No,Bus,1440.00,Early Bird,144.00,216.00,1512.00,2,Executive Twin,Travel Agent,Credit Card,ming.guptaBKPPSBA-hui5-0028-ivmh@email.com,Completed,1083,Regular,63,Non-binary
BKRBHCH-45an-0011-m4st,Radisson Blu Hotel Cairo Heliopolis,Cairo,Cairo Governorate,11757,Egypt,Leisure,5,2,3,3,2041-01-02 16:00:00,2041-01-05 12:00:00,No,Car,720.00,Seasonal,72.00,108.00,756.00,2,Family Suite,Corporate Portal,Invoice,imran.traoreBKRBHCH-45an-0011-m4st@email.com,Pending,1131,Regular,38,Female
BKRBJAI-pe9i-0019-dtc8,Radisson Blu Jaipur,Jaipur,Rajasthan,302018,India,Leisure,6,3,3,6,2041-01-04 14:00:00,2041-01-10 10:00:00,No,Train,2160.00,Seasonal,216.00,324.00,2268.00,2,Cabin Suite,Website,Debit Card,yash.silvaBKRBJAI-pe9i-0019-dtc8@email.com,Confirmed,330,VIP,57,Female
BKPPLRI-o8n0-0018-ifc5,Park Plaza London Riverbank,London,England,SE1 7TJ,United Kingdom,Business,1,1,0,3,2041-01-06 15:00:00,2041-01-09 11:00:00,Yes,Bus,420.00,Corporate,42.00,63.00,441.00,1,Cabin Suite,Walk-in,Cash,yuki.morganBKPPLRI-o8n0-0018-ifc5@email.com,Cancelled,1345,Corporate,52,Non-binary
BKRBSH2-kv5m-0018-eams,Radisson Blu Seaside Hotel Helsinki,Helsinki,Uusimaa,00180,Finland,Leisure,3,1,2,2,2041-01-08 15:00:00,2041-01-10 11:00:00,No,Train,400.00,Early Bird,40.00,60.00,420.00,1,Standard Queen,Travel Agent,Credit Card,ava.martinezBKRBSH2-kv5m-0018-eams@email.com,Cancelled,993,Regular,30,Male
BKRBHIP-7wqw-0015-hkrb,Radisson Blu Hotel Istanbul Pera,Istanbul,Istanbul,34430,Turkey,Leisure,5,3,2,3,2041-01-10 15:00:00,2041-01-13 10:00:00,Yes,Bus,1200.00,Seasonal,120.00,180.00,1260.00,2,Ocean View King,Travel Agent,Credit Card,neha.duttaBKRBHIP-7wqw-0015-hkrb@email.com,Confirmed,122,Corporate,26,Non-binary
BKPPSST-zemw-0015-a1f1,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Leisure,4,3,1,2,2041-01-12 14:00:00,2041-01-14 12:00:00,Yes,Car,1120.00,Early Bird,112.00,168.00,1176.00,2,Double Room,Walk-in,Credit Card,emeka.salehBKPPSST-zemw-0015-a1f1@email.com,Cancelled,231,Corporate,32,Male
BKAOBMI-rxmb-0013-ceag,art'otel Berlin Mitte,Berlin,Berlin,10179,Germany,Leisure,4,4,0,4,2041-01-14 13:00:00,2041-01-18 12:00:00,No,Bus,2000.00,Seasonal,200.00,300.00,2100.00,2,Double Room,Travel Agent,Invoice,hritik.howardBKAOBMI-rxmb-0013-ceag@email.com,Confirmed,561,Regular,50,Male
BKRBHGL-wjbq-0008-k0na,Radisson Blu Hotel Glasgow,Glasgow,Scotland,G2 8DL,United Kingdom,Business,2,2,0,6,2041-01-16 13:00:00,2041-01-22 11:00:00,Yes,Bus,960.00,Corporate,96.00,144.00,1008.00,1,Double Room,Website,PayPal,benjamin.hartmannBKRBHGL-wjbq-0008-k0na@email.com,Confirmed,172,Corporate,53,Female
BKAOBMI-0ain-0014-ws6p,art'otel Berlin Mitte,Berlin,Berlin,10179,Germany,Leisure,7,4,3,7,2041-01-18 16:00:00,2041-01-25 12:00:00,No,Flight,3780.00,Holiday,378.00,567.00,3969.00,3,Standard Queen,Corporate Portal,Invoice,chris.sinhaBKAOBMI-0ain-0014-ws6p@email.com,Completed,533,Regular,77,Female
BKPPFAR-oc18-0012-v4o8,Park Plaza Faridabad,Faridabad,Haryana,121003,India,Leisure,6,4,2,6,2041-01-20 16:00:00,2041-01-26 12:00:00,No,Car,1680.00,Holiday,168.00,252.00,1764.00,2,Standard Queen,Corporate Portal,Invoice,,Pending,982,Corporate,47,Non-binary
BKRBJAI-k784-0020-d8d0,Radisson Blu Jaipur,Jaipur,Rajasthan,302018,India,Leisure,4,2,2,4,2041-01-22 16:00:00,2041-01-26 12:00:00,Yes,Car,1120.00,Holiday,112.00,168.00,1176.00,2,Double Room,Travel Agent,Cash,kayla.rahmanBKRBJAI-k784-0020-d8d0@email.com,Cancelled,1094,Corporate,56,Male
BKPPCZI-z9ib-0017-hq6a,Park Plaza Chandigarh Zirakpur,Zirakpur,Punjab,140603,India,Business,2,2,0,4,2041-01-24 16:00:00,2041-01-28 12:00:00,Yes,Car,640.00,Corporate,64.00,96.00,672.00,1,Family Suite,Mobile App,PayPal,ellie.yamaguchiBKPPCZI-z9ib-0017-hq6a@email.com,Pending,311,Regular,69,Female
BKRBHAC-5tjn-0015-kva2,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012 CP,Netherlands,Business,1,1,0,2,2041-01-26 13:00:00,2041-01-28 11:00:00,Yes,Train,280.00,None,0.00,42.00,322.00,1,Deluxe King,Corporate Portal,Invoice,sahil.hernandezBKRBHAC-5tjn-0015-kva2@email.com,Pending,955,Corporate,33,Male
BKRBHA2-w8tn-0016-zj9g,Radisson Blu Hotel Addis Ababa,Addis Ababa,Addis Ababa,1000,Ethiopia,Leisure,3,1,2,2,2041-01-28 16:00:00,2041-01-30 10:00:00,Yes,Train,360.00,Seasonal,36.00,54.00,378.00,1,Executive Twin,Walk-in,Cash,jacob.garnierBKRBHA2-w8tn-0016-zj9g@email.com,Completed,966,Corporate,35,Non-binary
BKRBHD2-k4h9-0013-vdc4,Radisson Blu Hotel Dortmund,Dortmund,North Rhine-Westphalia,44139,Germany,Leisure,3,1,2,4,2041-01-30 15:00:00,2041-02-03 11:00:00,Yes,Car,1120.00,Early Bird,112.00,168.00,1176.00,1,Standard Queen,Corporate Portal,Invoice,varun.dialloBKRBHD2-k4h9-0013-vdc4@email.com,Confirmed,367,Corporate,66,Male
BKPPEIN-4o1l-0015-r7bt,Park Plaza Eindhoven,Eindhoven,North Brabant,5611 AJ,Netherlands,Business,3,3,0,3,2041-02-01 14:00:00,2041-02-04 12:00:00,Yes,Bus,750.00,Corporate,75.00,112.50,787.50,1,Ocean View King,Corporate Portal,Invoice,joshua.chevalierBKPPEIN-4o1l-0015-r7bt@email.com,Cancelled,767,Corporate,50,Female
BKUNKWN-osvh-0143-hd7i,None,Casablanca,Casablanca-Settat,20250,Morocco,Business,3,3,0,2,2041-02-03 16:00:00,2041-02-05 10:00:00,Yes,Car,400.00,None,0.00,60.00,460.00,1,Double Room,Travel Agent,Invoice,abebe.gomezBKUNKWN-osvh-0143-hd7i@email.com,Pending,727,Corporate,57,Non-binary
BKPPCOM-2drg-0010-s6h0,Park Plaza Chennai OMR,Chennai,Tamil Nadu,600119,India,Leisure,3,3,0,7,2041-02-05 15:00:00,2041-02-12 11:00:00,No,Train,1960.00,Early Bird,196.00,294.00,2058.00,1,Deluxe Queen,Corporate Portal,Invoice,jun.joshiBKPPCOM-2drg-0010-s6h0@email.com,Pending,308,Regular,21,Male
BKRBHDW-wver-0021-olt0,Radisson Blu Hotel Dubai Waterfront,Dubai,Dubai,N/A,United Arab Emirates,Leisure,4,4,0,1,2041-02-07 16:00:00,2041-02-08 12:00:00,Yes,Train,280.00,Holiday,28.00,42.00,294.00,2,Executive King,Corporate Portal,Invoice,hassan.krugerBKRBHDW-wver-0021-olt0@email.com,Confirmed,340,Regular,54,Non-binary
BKRBHLS-p8uc-0017-u55g,Radisson Blu Hotel London Stansted Airport,Stansted,England,CM24 1PP,United Kingdom,Leisure,5,2,3,6,2041-02-09 15:00:00,2041-02-15 10:00:00,Yes,Bus,2160.00,Holiday,216.00,324.00,2268.00,2,Standard King,Travel Agent,Debit Card,madhuri.ortegaBKRBHLS-p8uc-0017-u55g@email.com,Confirmed,934,Regular,32,Male
BKRBTDO-n435-0022-gv32,Radisson Blu Toronto Downtown,Toronto,Ontario,M5J 2N5,Canada,Leisure,4,2,2,2,2041-02-11 15:00:00,2041-02-13 11:00:00,No,Train,720.00,None,0.00,108.00,828.00,2,Ocean View King,Walk-in,Credit Card,pooja.biswasBKRBTDO-n435-0022-gv32@email.com,Completed,400,Regular,23,Non-binary
BKRBUPR-d804-0018-cwg8,Radisson Blu Udaipur Palace Resort and Spa,Udaipur,Rajasthan,313001,India,Leisure,2,2,0,2,2041-02-13 13:00:00,2041-02-15 12:00:00,Yes,Flight,280.00,Seasonal,28.00,42.00,294.00,1,Deluxe Queen,Website,Credit Card,nidhi.nelsonBKRBUPR-d804-0018-cwg8@email.com,Cancelled,1009,VIP,30,Male
BKAOBKU-7jpz-0018-35ge,art'otel Berlin Kudamm,Berlin,Berlin,10719,Germany,Leisure,6,3,3,3,2041-02-15 13:00:00,2041-02-18 11:00:00,No,Bus,1080.00,Seasonal,108.00,162.00,1134.00,2,Deluxe King,Website,Debit Card,amara.spencerBKAOBKU-7jpz-0018-35ge@email.com,Confirmed,811,Regular,65,Non-binary
BKPIBR8-jwd2-0018-sfwc,Park Inn by Radisson Stockholm Hammarby Sjostad,Stockholm,Stockholm County,120 30,Sweden,Business,3,3,0,4,2041-02-17 15:00:00,2041-02-21 11:00:00,Yes,Train,800.00,None,0.00,120.00,920.00,1,Ocean View King,Travel Agent,Debit Card,kenji.beckerBKPIBR8-jwd2-0018-sfwc@email.com,Confirmed,359,Corporate,19,Non-binary
BKPPBIR-kyg9-0020-i4iq,Park Plaza Birmingham,Birmingham,England,B1 1BN,United Kingdom,Leisure,4,3,1,1,2041-02-19 14:00:00,2041-02-20 12:00:00,No,Train,280.00,Member,28.00,42.00,294.00,2,Family Suite,Corporate Portal,Invoice,user@@example.com,Cancelled,382,Regular,51,Male
BKRBHZA-ixch-0018-m42w,Radisson Blu Hotel Zurich Airport,Zurich,Zurich,8058,Switzerland,Business,3,3,0,2,2041-02-21 16:00:00,2041-02-23 12:00:00,Yes,Bus,440.00,None,0.00,66.00,506.00,1,Deluxe King,Corporate Portal,Invoice,tushar.guptaBKRBHZA-ixch-0018-m42w@email.com,Confirmed,250,Corporate,27,Male
BKRBSHH-ofwk-0017-85j1,Radisson Blu St Helen's Hotel Dublin,Dublin,County Dublin,A94 V6W3,Ireland,Leisure,6,4,2,3,2041-02-23 16:00:00,2041-02-26 12:00:00,No,Train,1200.00,Seasonal,120.00,180.00,1260.00,2,Executive Twin,Walk-in,Cash,hamza.srivastavaBKRBSHH-ofwk-0017-85j1@email.com,Confirmed,818,VIP,61,Female
BKPPBS1-thxj-0030-8ilg,Park Plaza Bangkok Soi 18,Bangkok,Bangkok,10110,Thailand,Business,1,1,0,4,2041-02-25 16:00:00,2041-03-01 12:00:00,Yes,Flight,640.00,Corporate,64.00,96.00,672.00,1,Cabin Suite,Website,Debit Card,thabo.limBKPPBS1-thxj-0030-8ilg@email.com,Pending,291,VIP,67,Female
BKPPCOM-7plk-0011-b87f,Park Plaza Chennai OMR,Chennai,Tamil Nadu,600119,India,Business,2,2,0,7,2041-02-27 15:00:00,2041-03-06 10:00:00,Yes,Train,1960.00,None,0.00,294.00,2254.00,1,Cabin Suite,Mobile App,Credit Card,ella.kingBKPPCOM-7plk-0011-b87f@email.com,Pending,1430,Regular,52,Male
BKRBRHD-ftnr-0015-wwtb,Radisson Blu Royal Hotel Dublin,Dublin,County Dublin,D08 VRR7,Ireland,Leisure,1,1,0,7,2041-03-01 15:00:00,2041-03-08 11:00:00,No,Flight,980.00,Holiday,98.00,147.00,1029.00,1,Cabin Suite,Travel Agent,Debit Card,rashid.raoBKRBRHD-ftnr-0015-wwtb@email.com,Confirmed,125,Corporate,44,Non-binary
BKRBHCC-tqlk-0022-oyqz,Radisson Blu Hotel Casablanca City Center,Casablanca,Casablanca-Settat,20250,Morocco,Leisure,3,1,2,5,2041-03-03 16:00:00,2041-03-08 10:00:00,No,Train,1100.00,Member,110.00,165.00,1155.00,1,Standard Queen,Walk-in,Cash,hana.mendozaBKRBHCC-tqlk-0022-oyqz@email.com,Confirmed,1175,Regular,22,Male
BKRBHMA-k7z9-0014-26hj,Radisson Blu Hotel Manchester Airport,Manchester,England,M90 3RA,United Kingdom,Leisure,4,1,3,4,2041-03-05 14:00:00,2041-03-09 11:00:00,No,Flight,2240.00,Member,224.00,336.00,2352.00,2,Standard Queen,Corporate Portal,Invoice,claire.pawarBKRBHMA-k7z9-0014-26hj@email.com,Pending,1469,Regular,26,Male
BKPIB11-yq5d-0013-se5f,Park Inn by Radisson Katowice,Katowice,Silesian,40-026,Poland,Leisure,2,2,0,6,2041-03-07 14:00:00,2041-03-13 11:00:00,No,Car,1200.00,Holiday,120.00,180.00,1260.00,1,Double Room,Travel Agent,PayPal,,Confirmed,773,Regular,65,Non-binary
